,d_I,Viral Clearance Time,Total Viral Load,Excess CTL
0,1e-08,19.0,217840.8747888087,616305.3503372523
1,1.0974987654930568e-08,19.0,217067.1242310692,610145.6691416653
2,1.204503540258781e-08,19.0,216239.66204377654,603620.9252247319
3,1.3219411484660288e-08,19.0,215356.6852184255,596729.0153365205
4,1.4508287784959402e-08,19.0,214416.65733607873,589471.0487940698
5,1.592282793341094e-08,19.0,213418.36793691773,581851.74292933
6,1.747528400007683e-08,19.0,212360.9873509065,573879.6780634081
7,1.9179102616724886e-08,19.0,211244.1208679082,565567.5199073687
8,2.104904144512022e-08,19.0,210067.8639815968,556932.1813157175
9,2.310129700083158e-08,19.0,208832.84256265828,547994.8154004974
10,2.5353644939701113e-08,19.0,207540.24519474007,538780.6962373515
11,2.782559402207126e-08,19.0,206191.8392513167,529318.9409455053
12,3.053855508833412e-08,19.0,204789.96763052975,519642.06755857216
13,3.351602650938841e-08,19.0,203337.52239628768,509785.3862233882
14,3.678379771828634e-08,19.0,201837.8925569252,499786.2317481977
15,4.037017258596558e-08,19.0,200294.8842598091,489683.0569388792
16,4.4306214575838774e-08,19.0,198712.61338440108,479514.41825671867
17,4.8626015800653535e-08,19.0,197095.37260152432,469317.8969705685
18,5.3366992312063125e-08,19.0,195447.4770251494,459129.0069949597
19,5.857020818056673e-08,19.0,193773.0967176184,448980.1615642849
20,6.42807311728432e-08,19.0,192076.08145105853,438899.730110832
21,7.054802310718646e-08,19.0,190359.79247946283,428911.28457064956
22,7.742636826811277e-08,19.0,188626.9506966086,419033.05904254084
23,8.497534359086438e-08,19.0,186879.50668343014,409277.641064456
24,9.3260334688322e-08,19.0,185118.55346858274,399651.9824823377
25,1.0235310218990269e-07,19.0,183344.27060034298,390157.6070928951
26,1.1233240329780266e-07,19.0,181555.91623093627,380791.10657375585
27,1.232846739442066e-07,19.0,179751.85464855135,371544.77833301766
28,1.3530477745798075e-07,18.5,177925.19051705554,2174433.560327675
29,1.4849682622544636e-07,17.8,176077.55203541543,4593777.647834069
30,1.6297508346206436e-07,17.1,174206.25582274393,6888266.751456802
31,1.7886495290574352e-07,16.400000000000002,172306.09881649356,9059144.080213984
32,1.9630406500402725e-07,15.8,170372.70159230597,10780447.241252795
33,2.1544346900318867e-07,15.3,168400.5315137635,12078851.906885616
34,2.3644894126454072e-07,14.8,166382.8961923519,13289618.636608316
35,2.5950242113997374e-07,14.4,164315.01762274082,14111939.621708218
36,2.848035868435805e-07,14.0,162190.00965629224,14863006.602904662
37,3.125715849688235e-07,13.700000000000001,160002.96803928752,15259400.651195575
38,3.4304692863149193e-07,13.4,157746.9274479703,15600650.902532518
39,3.764935806792471e-07,13.200000000000001,155416.9798341777,15621211.098837959
40,4.1320124001153343e-07,13.0,153006.24429938025,15603172.487547234
41,4.534878508128582e-07,12.8,150508.94692692003,15546119.65409412
42,4.977023564332114e-07,12.700000000000001,147920.46576839162,15212048.224784663
43,5.462277217684337e-07,12.600000000000001,145234.34457743456,14856847.294349657
44,5.994842503189409e-07,12.5,142445.41203677026,14480758.17092453
45,6.579332246575682e-07,12.4,139548.7976218185,14084223.493796518
46,7.220809018385472e-07,12.4,136541.0631295347,13466862.103470635
47,7.924828983539186e-07,12.3,133416.27162212416,13040867.187657189
48,8.697490026177835e-07,12.3,130173.10626017224,12414481.072113689
49,9.545484566618346e-07,12.3,126807.95840632901,11790017.716862896
50,1.0476157527896663e-06,12.3,123319.11110386805,11168901.791924614
51,1.1497569953977357e-06,12.3,119705.82259817305,10552687.923523998
52,1.261856883066021e-06,12.3,115968.47255648741,9943040.10252583
53,1.3848863713938746e-06,12.3,112108.69653646505,9341704.943629961
54,1.519911082952933e-06,12.4,108130.50373215906,8621769.654577231
55,1.6681005372000591e-06,12.4,104036.41243709378,8050985.87949754
56,1.8307382802953698e-06,12.5,99834.43210047804,7381841.643926469
57,2.0092330025650458e-06,12.600000000000001,95531.21244259925,6744089.093648726
58,2.2051307399030456e-06,12.700000000000001,91135.97594074847,6138570.15892842
59,2.4201282647943835e-06,12.8,86659.45122441588,5565897.690849698
60,2.656087782946684e-06,12.9,82113.70417356779,5026429.887532305
61,2.9150530628251817e-06,13.100000000000001,77513.03718918479,4446145.2976744985
62,3.1992671377973847e-06,13.4,72871.60075569479,3844813.501155346
63,3.5111917342151347e-06,13.600000000000001,68202.14708640853,3362237.195565194
64,3.853528593710536e-06,14.0,63522.633852292274,2812286.184549885
65,4.229242874389499e-06,14.4,58845.79892252098,2325921.5811218303
66,4.641588833612782e-06,14.9,54186.81377370769,1854849.247555869
67,5.094138014816386e-06,15.5,49558.8849368549,1409857.154661619
68,5.590810182512223e-06,16.2,44973.92385618708,999837.509982528
69,6.1359072734131755e-06,17.1,40443.262475912445,601889.3258632446
70,6.7341506577508285e-06,18.2,35975.468854687606,234001.6488568657
71,7.390722033525775e-06,19.0,31570.948935098233,22174.7728222623
72,8.111308307896873e-06,19.0,27204.986096714107,18581.53589968579
73,8.902150854450392e-06,19.0,22814.639851156782,15152.580164894032
74,9.770099572992246e-06,19.0,18184.164619878517,11723.731992877858
75,1.0722672220103253e-05,19.0,12861.483327419339,8008.175333864149
76,1.1768119524349992e-05,19.0,6926.549926737318,4146.312328536657
77,1.2915496650148827e-05,19.0,2575.535630635974,1499.5332749450813
78,1.4174741629268077e-05,19.0,830.6206534589917,478.9079888921522
79,1.5556761439304724e-05,19.0,317.27791148849246,182.2862115921511
80,1.7073526474706923e-05,6.300000000000001,97.7797047806437,10024.48487966234
81,1.8738174228603867e-05,3.6,57.68133529711746,7966.785223982365
82,2.0565123083486515e-05,2.6,42.62798702262686,6430.295293401832
83,2.2570197196339216e-05,2.1,34.947517023848114,5416.626453655378
84,2.477076355991714e-05,1.8,30.279488848957694,4721.098062531649
85,2.71858824273294e-05,1.5,26.142624561464093,4234.926061938576
86,2.9836472402833404e-05,1.4000000000000001,24.320636939186468,3854.0789541589957
87,3.274549162877732e-05,1.3,22.690119953729056,3563.948015418958
88,3.5938136638046256e-05,1.2000000000000002,21.19971719627074,3336.962992447871
89,3.944206059437664e-05,1.1,19.807328056493944,3155.5649973856207
90,4.328761281083062e-05,1.0,18.477410515890217,3008.05763100929
91,4.750810162102793e-05,1.0,18.21077396734199,2877.48829883237
92,5.214008287999695e-05,0.9,16.97374529847623,2776.5723445708672
93,5.72236765935022e-05,0.9,16.787165420807433,2683.4385381492853
94,6.28029144183426e-05,0.9,16.61760972369533,2603.757432327269
95,6.89261210434971e-05,0.9,16.463569508608828,2535.091684723337
96,7.56463327554629e-05,0.8,15.341117504737486,2483.361424030775
97,8.302175681319752e-05,0.8,15.234124059428002,2431.392514952861
98,9.111627561154906e-05,0.8,15.136706034725629,2385.866775931803
99,0.0001,0.8,15.04802584762674,2345.8199499331586
