,Resample,RMSLE,p,k_V,c_V,r,k_T,d_T,T_0,V_0
150,151.0,0.925996167284009,5.659007396270603,1200000.0,2.271884926254059e-06,0.25748935292862996,3329.3901609629393,0.06233716542116552,1025542.0,25.0
151,152.0,0.8828750573199671,5.4228261165354255,1200000.0,2.3252799138358393e-06,0.26077240336392293,2648.2969690039754,0.0675833841656146,957739.2,25.0
152,153.0,0.9407326744015552,5.699380280793854,1200000.0,2.208705009869396e-06,0.2692831056199907,2133.1105693131685,0.08079690965554004,970536.8,25.0
153,154.0,1.0267962445242145,5.4505471159278045,1200000.0,2.076216983823038e-06,0.2651427927907335,1752.1360480338335,0.08186926600146882,1028500.0,25.0
154,155.0,1.0183062113479102,5.503465942188619,1200000.0,2.2712579563411825e-06,0.27846656693517247,3166.9886722937226,0.07580868161695248,933748.8,25.0
155,156.0,0.9942408540878259,5.135230411585198,1200000.0,2.1020184233380584e-06,0.3010607126287539,2190.4999002069235,0.08040492983914566,822956.4,25.0
156,157.0,0.9778455790870181,5.657704067276455,1200000.0,2.202888724539575e-06,0.27376226526725844,2594.1215237006545,0.07952495998130699,970536.8,25.0
157,158.0,1.0096938705334728,5.036966757635241,1200000.0,2.056816216241095e-06,0.3031293617684838,3423.6032871752977,0.07935774237910076,893860.0,25.0
158,159.0,1.0035159413259813,5.537350748592139,1200000.0,2.1627911900498744e-06,0.27016798440609335,2134.2964704930782,0.07950955474139326,978771.6,25.0
159,160.0,1.0435303994534648,5.329824040502487,1200000.0,2.074669511520999e-06,0.28269671846540234,2271.0153496935964,0.08738870841852409,978200.4,25.0
160,161.0,1.0379629653120226,5.776445760861193,1200000.0,2.2937288629175167e-06,0.24910704361224845,1693.4245061576366,0.08423489898906239,1043827.2,25.0
161,162.0,0.9500032025027549,5.455709678523199,1200000.0,2.1200665767741027e-06,0.29359454920386696,2073.3935564383864,0.09520482707851535,917279.2,25.0
162,163.0,1.0706587148712905,5.666928558600716,1200000.0,2.2249903510089346e-06,0.2724292295673578,2048.462921924889,0.09204209357822313,975242.4,25.0
163,164.0,0.9107958582979973,4.801313615404631,1200000.0,1.955898998136348e-06,0.3203826529982692,3122.9083010181785,0.08477135164587668,835896.8,25.0
164,165.0,1.057486077847567,5.051764059039208,1200000.0,1.9222133589241963e-06,0.303120852239104,2218.6615015789866,0.09121658445401148,917279.2,25.0
165,166.0,1.0692888704459338,5.333446600742441,1200000.0,2.0643971343256275e-06,0.2864176713943536,2609.8732696026564,0.08611998716992986,975242.4,25.0
166,167.0,1.1670959112768235,5.853279935911466,1200000.0,2.2917253721850358e-06,0.25322682709027333,2991.7876047044992,0.06255293438391885,1028500.0,25.0
167,168.0,0.953074256691529,5.568849762783017,1200000.0,2.3631302940717126e-06,0.26191328684687676,2669.961045578122,0.06708597190938559,935924.8,25.0
168,169.0,1.014809973809264,5.695409756808587,1200000.0,2.256383289511241e-06,0.24987621516542902,2802.4586891829967,0.07218223631464638,1088850.0,25.0
169,170.0,0.9781701739817494,5.06320897089919,1200000.0,1.9990432539814977e-06,0.3047707774044355,2582.686565577984,0.08748116652625237,880919.6,25.0
170,171.0,1.158567211238887,5.768336050449882,1200000.0,2.609581905240961e-06,0.24377247456138207,2799.1397062167525,0.057657165458340376,941269.6,25.0
171,172.0,0.9906221389374561,6.084430804464098,1200000.0,2.6584192931884947e-06,0.23769705923602658,2306.9088922291994,0.06612737277660846,975242.4,25.0
172,173.0,0.9856446874996696,5.580960275557011,1200000.0,2.2354473412308727e-06,0.275443664875489,1990.9562701880932,0.0905800195215043,949504.4,25.0
173,174.0,0.8774180868000612,5.930000191344462,1200000.0,2.2484498308678565e-06,0.26825381820241745,2200.099363029003,0.08122985559048629,980519.2,25.0
174,175.0,1.0127447659393107,5.291377324678827,1200000.0,2.024603591820493e-06,0.27882497284549856,3226.1191546842456,0.07265445238427087,1007467.6,25.0
175,176.0,1.0080285070845432,5.022505716370141,1200000.0,1.977345196101763e-06,0.314175161491022,2845.1322806999087,0.08024667199152524,835896.8,25.0
176,177.0,1.0243834766908273,5.198744211097434,1200000.0,2.122043415926918e-06,0.2930684302487734,3174.095176063478,0.07904680277451265,911934.4,25.0
177,178.0,1.0544500386887337,5.67451692814673,1200000.0,2.0544458527124132e-06,0.2873749854826144,2720.452014401555,0.08389073406748082,967578.8,25.0
178,179.0,1.0971173960620872,6.093125672135066,1200000.0,2.4970828464814383e-06,0.24209631670841247,2853.55919123441,0.06674082787301056,1036163.6,25.0
179,180.0,1.0661646812198262,5.348026822585723,1200000.0,2.0764680288259867e-06,0.28732004130892363,1768.4653934836388,0.09719859211807996,935924.8,25.0
180,181.0,0.9483949080508179,5.585881258541235,1200000.0,2.2404656822312804e-06,0.27513689635229355,2889.3446375653148,0.07786702676756674,951823.2,25.0
181,182.0,0.9117204678604325,5.25765839922731,1200000.0,2.3792037677582197e-06,0.283499638345198,3015.2793653160334,0.06288728417088607,811906.4,25.0
182,183.0,1.0570367933649927,5.846942376016472,1200000.0,2.499804799609887e-06,0.25249767404309864,2132.170635037124,0.07367510746199252,943588.4,25.0
183,184.0,1.0911025358391435,5.592353071319636,1200000.0,2.1824688272403833e-06,0.2725497563571295,2667.372202448547,0.084784846588768,1006896.4,25.0
184,185.0,0.9106239348943509,5.259969017756497,1200000.0,2.0826808444164674e-06,0.2962447511164612,2060.2589398398995,0.0914351818384001,893860.0,25.0
185,186.0,0.9887076276747947,6.038823359824761,1200000.0,2.6492838805939803e-06,0.23567314666507144,3056.74008076638,0.05939561646691305,1010425.6,25.0
186,187.0,1.0428284780391603,5.4139339329285505,1200000.0,2.1398350750622625e-06,0.2786062055291012,2229.1255113705993,0.08764047776126177,959486.8,25.0
187,188.0,1.13904108897569,5.112411781595895,1200000.0,2.0144373553243584e-06,0.3005465801543963,3536.6210311949253,0.07532221287038854,909615.6,25.0
188,189.0,0.925505797420588,5.843754574295922,1200000.0,2.382455852035385e-06,0.2735329636291439,1762.207486703992,0.08862735936062893,893860.0,25.0
189,190.0,0.9032588448535449,5.520655492627064,1200000.0,2.3543511390251016e-06,0.27929994867678687,2849.6557016298175,0.06825864847534124,851652.4,25.0
190,191.0,0.9182297697991676,5.219500214390067,1200000.0,2.0875587087601874e-06,0.3000240576693969,4153.302481859922,0.06837028175201532,888583.2,25.0
191,192.0,1.0275702135281735,5.602358515861042,1200000.0,2.45039799263818e-06,0.25725821960285344,2271.5462151020765,0.06962826115574827,914892.4,25.0
192,193.0,1.0352533770817216,5.627247224123401,1200000.0,2.2359617601462085e-06,0.2608565193846175,3036.8258575722575,0.06913943413196366,1010425.6,25.0
193,194.0,1.0232497411419261,5.2907621994355765,1200000.0,2.0841041184724114e-06,0.29385423995514515,2548.131808064878,0.08661066113748567,906657.6,25.0
194,195.0,0.9555815552708304,5.763561143610474,1200000.0,2.3247030496509333e-06,0.25731855539297754,2644.400560580194,0.0721513328796789,999232.8,25.0
195,196.0,1.002569822155581,5.671046554695458,1200000.0,2.1347422081437304e-06,0.26752266532431435,2461.9625194445252,0.08095875757106163,1025542.0,25.0
196,197.0,1.080151968888601,5.379888938578802,1200000.0,2.126237567161106e-06,0.2835631093078277,3154.123574733734,0.07188644339919625,938882.8,25.0
197,198.0,0.9442399013365939,5.543174408878301,1200000.0,2.2460345551312294e-06,0.27611163128583627,2997.8938969671726,0.07502811628165496,938311.6,25.0
198,199.0,0.983603438702548,5.815409575514295,1200000.0,2.2653655085069714e-06,0.26311485058774764,2330.645796455443,0.07741501868102263,999232.8,25.0
199,200.0,0.9386342936131189,5.312145657318432,1200000.0,2.1561436114761226e-06,0.26947026123576023,3496.79386100173,0.057213388445597646,975242.4,25.0
200,201.0,0.9937416168011062,4.719803076705482,1200000.0,1.8610225700964753e-06,0.3273207364695949,3308.3504944220185,0.08923182204832647,856929.2,25.0
201,202.0,1.0269520448762242,5.390298148193253,1200000.0,2.209982404901642e-06,0.28482694687318855,2861.119115360081,0.07832531272750903,906657.6,25.0
202,203.0,1.0434948182580943,5.806579896960919,1200000.0,2.4385859030351265e-06,0.2445757973363456,1528.6501748263836,0.0833880628328662,1007467.6,25.0
203,204.0,1.0125693488816667,5.269769376166501,1200000.0,2.2921850723447288e-06,0.2698692261732063,2290.9032681956887,0.07493691685981024,914892.4,25.0
204,205.0,0.9291656961872818,5.959747503773116,1200000.0,2.3782885071645324e-06,0.2662011329414824,1596.824255719781,0.09430569644233044,946546.4,25.0
205,206.0,1.0076472907275056,5.195473918024675,1200000.0,2.0969202140947043e-06,0.30606093947397994,2771.253892801702,0.0802308410248615,832938.8,25.0
206,207.0,0.9812167622944674,5.527830126547521,1200000.0,2.1767282581982875e-06,0.26411017665854075,2697.3344311267138,0.07433425879556804,1025542.0,25.0
207,208.0,1.057440605643603,5.66190799484631,1200000.0,2.5834568403339055e-06,0.25029091843410356,3327.850462026894,0.046063973776379885,888583.2,25.0
208,209.0,0.967680373867387,5.056476893030336,1200000.0,1.9108868387816984e-06,0.31671267047617846,4387.874444432557,0.07580050622740708,909615.6,25.0
209,210.0,1.0301337251488987,5.404746526266166,1200000.0,2.113264975715162e-06,0.28731361851001935,2456.67043428123,0.08855554432860185,951823.2,25.0
210,211.0,0.9512530714188259,5.457755260877654,1200000.0,2.144441870589684e-06,0.274243184156326,2178.6065287962556,0.08082323959433696,954781.2,25.0
211,212.0,0.9633878394089612,5.194209540070879,1200000.0,2.1268512366161814e-06,0.2907810227933538,2068.2247574329376,0.08207359725739655,864592.8,25.0
212,213.0,0.9898650955064302,5.85397369735783,1200000.0,2.300751463950834e-06,0.26240908061298995,1659.8938414305449,0.08492532908076861,970536.8,25.0
213,214.0,0.9530979762601016,5.190266299487604,1200000.0,1.9985028884476983e-06,0.30299521624312575,2439.047878265381,0.09138881047912217,906657.6,25.0
214,215.0,0.9602545461366075,5.890352339918174,1200000.0,2.3255253859287073e-06,0.2679386841032638,1602.9313796162605,0.09014008968646853,946546.4,25.0
215,216.0,1.0231765739151475,5.750412395580739,1200000.0,2.3018212751252015e-06,0.262145487511134,3061.2767960354686,0.0714935882625134,1004509.6,25.0
216,217.0,0.8898320694744363,5.855914146099472,1200000.0,2.2600434923169006e-06,0.2657497261074866,2463.995877251029,0.07985951799306928,999232.8,25.0
217,218.0,0.9274952504328425,5.4538102575719805,1200000.0,2.366432097005546e-06,0.2826752705839297,2560.789360664785,0.07374439241157282,832938.8,25.0
218,219.0,1.020187718089919,5.37802386019893,1200000.0,2.324014559081161e-06,0.2858585494930139,2677.3298603221774,0.07727431914862437,851652.4,25.0
219,220.0,0.8765782055206782,6.042197279201133,1200000.0,2.449876879833037e-06,0.23713816163166257,2065.3715517893434,0.06231125181673369,1015131.2,25.0
220,221.0,1.015531225628794,5.254453131428946,1200000.0,2.016701196025528e-06,0.2851283452260063,2265.5861400663853,0.085839194314832,962444.8,25.0
221,222.0,1.0490308597300042,6.003557866292844,1200000.0,2.37172205754566e-06,0.23904765748402923,3312.8224178254604,0.05839490151469823,1085892.0,25.0
222,223.0,1.0990914929710152,5.8142088649508,1200000.0,2.1639052185676516e-06,0.26334595742149247,2179.631288573146,0.08689483644064061,1063112.0,25.0
223,224.0,0.9585351321498232,5.677835946330148,1200000.0,2.330871136216114e-06,0.2624002185388363,2197.1632661148906,0.07531832501847957,946546.4,25.0
224,225.0,1.0012317308672964,5.385317406868339,1200000.0,2.134247290642584e-06,0.2949047107132685,3035.916618593037,0.07934311357646062,890902.0,25.0
225,226.0,0.9902167498581734,5.087742600549646,1200000.0,1.982515311267584e-06,0.28970060654623353,1855.3589873835444,0.089290486185156,922556.0,25.0
226,227.0,0.9465473784453343,5.268458144846747,1200000.0,2.2808092996955964e-06,0.29259225208843276,2961.7889789938927,0.08137875334367273,853971.2,25.0
227,228.0,1.0185498682670788,6.049613200402831,1200000.0,2.6031876274183445e-06,0.24503657563148806,2834.0806364566088,0.05671802538673398,938311.6,25.0
228,229.0,0.9848517307663955,5.1330534382727535,1200000.0,2.0491522226056145e-06,0.2898286805027581,2208.802309818566,0.08209707844737474,914892.4,25.0
229,230.0,1.0001303609675076,5.327958678721863,1200000.0,2.2757512322804784e-06,0.2664261393040377,1716.1026685982943,0.08529305910087032,927832.8,25.0
230,231.0,0.9671969674771641,5.3033383403654,1200000.0,2.238572974987485e-06,0.2687228512264781,2461.0998113378882,0.07869563150498615,967578.8,25.0
231,232.0,1.0203327409765064,5.3473483277153875,1200000.0,2.1311861539276917e-06,0.25831917712119434,1576.2395241335034,0.08136168386706877,1028500.0,25.0
232,233.0,1.0042440726700514,5.767700915754311,1200000.0,2.250199701561142e-06,0.2567446497893826,2336.598725825548,0.07606225648986664,1027928.8,25.0
233,234.0,1.0638773178174692,5.995630357577809,1200000.0,2.4329844008709307e-06,0.2482661534856021,2378.256373986602,0.0693318887006601,996274.8,25.0
234,235.0,0.90587485575417,5.310311506979133,1200000.0,2.3331860783608425e-06,0.2727500781552692,1833.3108690455556,0.07359045158383876,856929.2,25.0
235,236.0,1.0052511869633471,5.659777089706417,1200000.0,2.35081077690576e-06,0.254840086964343,2607.5579734295607,0.06689139335821548,978200.4,25.0
236,237.0,1.0694261020412255,5.630013002053147,1200000.0,2.25791617076164e-06,0.260580693105922,2447.6787534207106,0.07599713101806194,1007467.6,25.0
237,238.0,0.9365466215273711,5.466703056390202,1200000.0,2.2160739134991484e-06,0.2875765598438562,2467.029262267053,0.07943357239341314,864592.8,25.0
238,239.0,1.1204008006244395,5.920566074538087,1200000.0,2.4039433314886107e-06,0.23234549651609626,2890.135925680399,0.055712068070945864,1091808.0,25.0
239,240.0,1.006245600954718,5.250849613494964,1200000.0,2.1861543057995314e-06,0.29594483088107637,3084.7458201795816,0.07680532118578448,851652.4,25.0
240,241.0,1.076552181693016,5.34008038156405,1200000.0,1.9872453743586217e-06,0.28059202693329865,3340.136674501002,0.07420852988551518,1036163.6,25.0
241,242.0,1.0630893045510308,5.578989401294777,1200000.0,2.212194726639366e-06,0.27366955833704054,3948.284187525511,0.06656818812115994,980519.2,25.0
242,243.0,0.993429311283596,5.436364462062528,1200000.0,2.377492371117071e-06,0.2644578538624174,2790.7357888519764,0.06023728441656784,893860.0,25.0
243,244.0,0.9597772093144397,5.34883370810082,1200000.0,2.2693812420726553e-06,0.26958713132101053,2142.4106441661716,0.08274598274809691,941840.8,25.0
244,245.0,1.0749100195590724,5.7366665116194255,1200000.0,2.3589274585221796e-06,0.24813921449363363,2783.975833147764,0.06843724878408203,1039121.6,25.0
245,246.0,0.9486383355081847,5.7780336507231524,1200000.0,2.4564249288185503e-06,0.2464413469519755,2028.778944030404,0.06851765810331456,967578.8,25.0
246,247.0,0.9941195203894587,5.6176459497736175,1200000.0,2.170705675708658e-06,0.2597444485192142,3140.7994357421994,0.06848584467252128,1057196.0,25.0
247,248.0,1.0152397460236948,5.268769673012677,1200000.0,2.240068470402937e-06,0.2757795042618909,2367.3764854595065,0.07179042147842968,888583.2,25.0
248,249.0,1.0236977990779546,5.662766595012343,1200000.0,2.249637019039621e-06,0.26117865345481306,1357.1268241778016,0.0952439559351469,996274.8,25.0
249,250.0,1.0317099553233193,6.140625172433069,1200000.0,2.6077581015938e-06,0.23832262650713432,3416.8771103918552,0.05653049249743597,1015131.2,25.0
250,251.0,1.1051312575433705,5.615325003289044,1200000.0,2.244477252749887e-06,0.2530165005754128,2215.776317998767,0.07178929439707599,1033205.6,25.0
251,252.0,1.0027056399371355,5.621898732466612,1200000.0,2.2256195322924716e-06,0.25725105182965535,2077.635634802282,0.07648527170220748,1012173.2,25.0
252,253.0,0.9478770607057638,5.25422579677506,1200000.0,2.005999955500393e-06,0.3109889298841111,2076.417866282165,0.09143991551938774,835896.8,25.0
253,254.0,0.9986889460897922,5.7450578678712105,1200000.0,2.489085602258425e-06,0.24720633761344857,3746.6757387816906,0.04979930116104708,969897.6,25.0
254,255.0,1.0795067324411838,5.609435817664156,1200000.0,2.319489138110579e-06,0.2586739262131985,2498.6963557749987,0.07121511658676583,978771.6,25.0
255,256.0,0.9372487136018876,5.953492676703348,1200000.0,2.395209943162579e-06,0.2460205853497044,1832.696889154613,0.07284378278421844,1002190.8,25.0
256,257.0,0.9053654079647625,5.151663893917792,1200000.0,2.251739659786852e-06,0.3014902648282458,4437.380146071315,0.0671976964372627,822956.4,25.0
257,258.0,1.0326080773742023,5.779624178880248,1200000.0,2.4760784531863383e-06,0.24969227152870133,2498.584295786917,0.0708697117249189,978200.4,25.0
258,259.0,1.0004876437331363,5.55984389450947,1200000.0,2.1059402510315554e-06,0.2845475172595613,2823.477199845016,0.0838199183950149,972855.6,25.0
259,260.0,1.0908296795259005,5.587611709567945,1200000.0,2.1885441395741854e-06,0.27142821250179594,2742.7180869728327,0.07455029950272224,975242.4,25.0
260,261.0,1.0251613864857525,5.043337254605881,1200000.0,2.0046905614951564e-06,0.304176092132586,1659.7164714187384,0.10201041678726269,875003.6,25.0
261,262.0,0.8328983562702437,5.416187090799994,1200000.0,2.1666840647793895e-06,0.30091672416826043,2658.399389028549,0.0810933760592768,827662.0,25.0
262,263.0,1.0592494941129946,5.239000765450832,1200000.0,2.020266901524466e-06,0.28632169586474276,1710.670023098588,0.09392781878736267,943588.4,25.0
263,264.0,1.0484066551227638,5.519878747092861,1200000.0,2.1152870216288044e-06,0.27813595402091096,2852.3177977204323,0.07385979700824835,972855.6,25.0
264,265.0,0.937111732030935,5.338998551600767,1200000.0,2.028280975808668e-06,0.2835660615758755,2254.7306403443217,0.09181646950406386,1002190.8,25.0
265,266.0,0.9512856188718826,4.998475249153955,1200000.0,1.9879337365739542e-06,0.29771436483095215,1932.1667274907231,0.09658147257070077,914892.4,25.0
266,267.0,0.9926171837430159,5.151969606993404,1200000.0,2.15214531756455e-06,0.29623916125024863,2857.1097338944674,0.07681590581589692,851652.4,25.0
267,268.0,1.0729527271515813,5.800047632211218,1200000.0,2.2843271837199707e-06,0.2516299633252359,2169.338474303484,0.07294229526583723,1036163.6,25.0
268,269.0,0.8554994510006295,5.327461044999389,1200000.0,2.205299714226375e-06,0.27058470342205254,2271.7905277833343,0.07497877613289972,946546.4,25.0
269,270.0,1.0323084338815087,5.589009056612738,1200000.0,2.36800278944538e-06,0.2719540572756429,3068.0943909958005,0.0714146825171243,912573.6,25.0
270,271.0,1.1179788671474908,5.471519506503832,1200000.0,2.1936156883473485e-06,0.27308816281839654,3097.128912732005,0.07508758540525418,978771.6,25.0
271,272.0,0.9630695220930017,5.1495488679098145,1200000.0,1.9761315338418046e-06,0.3204034535193756,2478.833364598453,0.0906119008574956,819998.4,25.0
272,273.0,0.9693918101425604,5.408665672772642,1200000.0,2.2170608976083834e-06,0.2778844323386167,2281.0229346975684,0.08523469472773026,935924.8,25.0
273,274.0,0.9862273680017642,5.086981781246429,1200000.0,2.0491924180638638e-06,0.30532284517160235,4653.784456707537,0.06749249082941405,880919.6,25.0
274,275.0,1.0140526747069145,5.713587736856709,1200000.0,2.1645968940161355e-06,0.2627834582627173,2498.985733307898,0.0775822263490546,1036163.6,25.0
275,276.0,0.8726267907142575,5.423980280897112,1200000.0,2.147622214431222e-06,0.2875939196097619,2437.546186827123,0.0792528787125314,893860.0,25.0
276,277.0,1.068915058721407,5.163234720054611,1200000.0,1.985743980733691e-06,0.30000107795240893,1972.2312496379018,0.09085370645485014,893860.0,25.0
277,278.0,0.8946374590577099,5.12354012521093,1200000.0,2.0962150875432096e-06,0.3050756513189157,1438.7162611484528,0.1021471671278697,819998.4,25.0
278,279.0,1.0587558261525853,5.565026871824472,1200000.0,2.302428807307458e-06,0.27616497427126774,3247.0537827834487,0.07021780857595922,912573.6,25.0
279,280.0,1.0168751400003126,6.013313500367467,1200000.0,2.488515470174046e-06,0.2268323700711079,2898.73057898134,0.05313428331587927,1091808.0,25.0
280,281.0,1.023170590507796,5.680155846009633,1200000.0,2.2336286511823975e-06,0.27164209537863826,2552.835453554988,0.0752704612589985,946546.4,25.0
281,282.0,0.9576953338087111,5.191509380654587,1200000.0,2.041504908787275e-06,0.2973088291719179,2043.7722593545914,0.0890995514901275,893860.0,25.0
282,283.0,0.9457964469959493,5.54509588216137,1200000.0,2.359957318821494e-06,0.2727715382575582,1786.71568428725,0.08442009169391285,877961.6,25.0
283,284.0,0.9546442891460734,5.267686240532363,1200000.0,2.1795672564343035e-06,0.2905078274236743,2783.3548661991954,0.07442813570846613,856929.2,25.0
284,285.0,0.9450139592835086,5.163582385402073,1200000.0,1.951539731065873e-06,0.29911344577072185,3120.4075682908297,0.08060428009075771,946546.4,25.0
285,286.0,1.0487060076499883,5.474226572098274,1200000.0,2.246503404463485e-06,0.27364985938236686,3420.1323381066322,0.06882471260352302,949504.4,25.0
286,287.0,0.990660125669652,5.9178340220814505,1200000.0,2.2130334957153776e-06,0.26295259386363057,2025.9377856478095,0.08566608046057372,1031458.0,25.0
287,288.0,1.0019538268592656,6.1147033833455495,1200000.0,2.498738593493097e-06,0.23872067263035746,2284.7510477676988,0.06786106921432311,1028500.0,25.0
288,289.0,1.0320321923218707,5.309063820695201,1200000.0,2.3413722150719053e-06,0.2681982406452832,3862.9086809158325,0.054988536488582984,909615.6,25.0
289,290.0,0.9130173845505689,5.864265405667773,1200000.0,2.269738245269666e-06,0.25431499414877123,1766.252216309309,0.07697616501957011,1004509.6,25.0
290,291.0,0.9961571712631518,5.734919580847631,1200000.0,2.4115028577118382e-06,0.2389647125865224,2999.5937764644623,0.05797201203184249,1060154.0,25.0
291,292.0,0.9616570140822085,5.31910839613878,1200000.0,2.1268181727475896e-06,0.30914074886680964,2923.6606239527464,0.08520580883686185,832938.8,25.0
292,293.0,0.9148766573569189,5.864907162699339,1200000.0,2.467864734003365e-06,0.24497333516099218,2792.928861312568,0.0677965906320343,1007467.6,25.0
293,294.0,0.8634842536128418,5.656981851337598,1200000.0,2.087446276428188e-06,0.2815622704484966,2154.160948418081,0.08672748973797362,972855.6,25.0
294,295.0,1.0306823610119584,5.238916362012802,1200000.0,2.041458431442868e-06,0.2950530557729394,2031.6012698411942,0.08857661533597228,888583.2,25.0
295,296.0,0.9761469836089932,5.381477715742541,1200000.0,2.226949710056286e-06,0.2789071648687411,1837.0128081291914,0.07976722378505763,880919.6,25.0
296,297.0,1.0023032753407495,5.6752186818241555,1200000.0,2.1866996609864713e-06,0.2623350543161109,1729.2507107406855,0.0840144126688469,1012173.2,25.0
297,298.0,1.042777508409085,5.496143705225116,1200000.0,2.211737492612318e-06,0.2689926845502555,4179.934096120298,0.06114218837116231,1002190.8,25.0
298,299.0,1.0404282318838418,5.210607943162124,1200000.0,2.0269222819636743e-06,0.2988238034222448,2733.7365847826004,0.08652693691901397,917850.4,25.0
299,300.0,1.0151239237324388,6.1730581502125474,1200000.0,2.610976568968721e-06,0.2372703507044065,2354.557878382504,0.0625400397320039,986435.2,25.0
