,Resample,RMSLE,p,k_V,c_V,r,k_T,d_T,K,T_0,V_0
0,1.0,0.8801253702671915,5.132958293781108,1200000.0,1.7515453699996867e-06,0.2768725974697759,2068.468503214419,0.08333266159731895,1.8630117012329245e-07,909615.6,25.0
1,2.0,1.0562956346720387,5.336405173141642,1200000.0,1.929070286330685e-06,0.2499446181156486,2110.452807120979,0.0775151297254646,2.1528362907762558e-07,946546.4,25.0
2,3.0,0.975784427791104,5.084351488382218,1200000.0,1.4878895271235038e-06,0.29218443055892607,4101.52684378624,0.07813049958841067,2.475990451140367e-07,909615.6,25.0
3,4.0,0.9859440391747797,4.886683719918928,1200000.0,1.654849891465711e-06,0.26376505456939014,2780.961436830461,0.06954074109710734,2.0913631320965267e-07,978771.6,25.0
4,5.0,0.9402853196011474,5.312359277158194,1200000.0,1.5661598642285223e-06,0.2620965351986655,1944.6616282612085,0.09297924196365925,2.414703113314852e-07,1007467.6,25.0
5,6.0,0.9258307367097016,4.69749832233812,1200000.0,1.5383482734434347e-06,0.325966694637124,4825.923802062869,0.08115364657145718,2.2324000197836835e-07,798966.0,25.0
6,7.0,0.9494995833210838,5.184494393385421,1200000.0,1.6075331450888679e-06,0.2799530567642705,2937.311076387763,0.0867603397191486,1.909729975185101e-07,999232.8,25.0
7,8.0,0.9804552633432332,4.583290410539291,1200000.0,1.389564988542438e-06,0.30160928112849206,3796.775326035917,0.08660856221158575,2.412668706117162e-07,946546.4,25.0
8,9.0,0.9877467046689766,5.045667231276234,1200000.0,1.663871836383917e-06,0.27647235706849926,2882.4411721751094,0.07356466442754211,2.208342350057906e-07,906657.6,25.0
9,10.0,1.0119914478695962,4.924894093135904,1200000.0,1.5455860974857767e-06,0.28815295328774937,2814.0447483733296,0.0840260576893786,2.498731270877242e-07,888583.2,25.0
10,11.0,0.8681080724420022,5.067788850630528,1200000.0,1.4900892529166022e-06,0.2995654133976515,2401.595596395433,0.09726001932839984,2.2857906932756205e-07,883877.6,25.0
11,12.0,0.9646817059311948,4.903880774630736,1200000.0,1.579568426523549e-06,0.29571908506571276,3315.766476005316,0.07986024792578378,2.3674115697191821e-07,856929.2,25.0
12,13.0,1.037553823262493,5.121443161783056,1200000.0,1.7218163710506953e-06,0.2684477128853686,5720.17638310045,0.05076832047180346,2.483614321027204e-07,925514.0,25.0
13,14.0,0.9909059258662534,5.1927524492946375,1200000.0,1.5418661162967359e-06,0.26480571864105684,4205.792266502976,0.06431416849076826,2.677865392379991e-07,983477.2,25.0
14,15.0,0.7651827288057068,5.047854569289562,1200000.0,1.5026826340126237e-06,0.2911648549100292,3000.6286044344306,0.0835878710843232,2.4870686528436555e-07,890902.0,25.0
15,16.0,1.0904381001516736,5.191621204117588,1200000.0,1.570388464155422e-06,0.2590544177468317,3778.781894698739,0.06895388544123521,2.484076904178174e-07,1033205.6,25.0
16,17.0,0.9520539368361453,5.1630201951416055,1200000.0,1.6850731176490491e-06,0.2712896825294706,4543.080171525478,0.061930660423907435,2.2964925390008022e-07,943588.4,25.0
17,18.0,0.9463563394635466,5.266445524810877,1200000.0,1.657766653200323e-06,0.2779074206994636,2660.1998599916697,0.08362162674458606,2.2956297657949234e-07,909615.6,25.0
18,19.0,0.9058931526680475,5.0018957746871,1200000.0,1.5536451531390316e-06,0.2880242216481861,3214.869156241417,0.0882022503725649,2.1682428855668805e-07,959486.8,25.0
19,20.0,0.9397168682633922,4.641260571331159,1200000.0,1.3262434441059458e-06,0.3228863049913713,2949.8680710345507,0.09737402753923557,2.250327369099494e-07,869869.6,25.0
20,21.0,0.9489575998714214,5.137843624883985,1200000.0,1.7350585197780088e-06,0.2568415718729966,2389.1814004406333,0.0667808660420498,2.461454063274111e-07,914892.4,25.0
21,22.0,0.9204913209977905,5.083036636051531,1200000.0,1.5051989650286703e-06,0.27591865695032425,3324.3690366223454,0.07911213643213544,2.643810538704739e-07,946546.4,25.0
22,23.0,1.0018378314284522,5.074958070290279,1200000.0,1.5102653574104673e-06,0.2722214283691642,3363.5108728706837,0.07415291317540207,2.40724280847548e-07,975242.4,25.0
23,24.0,0.8669847076629804,4.934864953802688,1200000.0,1.5834075679891185e-06,0.298493107202205,2218.3473585620522,0.09607212526463971,1.884450569024227e-07,901523.6,25.0
24,25.0,1.0359042320759824,5.078233075707175,1200000.0,1.5080784832560945e-06,0.277088737869299,3370.840304456651,0.07615174469112596,2.247623651977751e-07,986435.2,25.0
25,26.0,0.9641625653384518,4.561431740570889,1200000.0,1.3784715350686607e-06,0.3247972297450943,3342.5224652439356,0.08981189475007084,2.397504201036971e-07,819998.4,25.0
26,27.0,0.8651392946673302,4.767844536269671,1200000.0,1.5458933055923594e-06,0.3170954120995688,3434.9814546108246,0.08933507152848336,1.9195274948401457e-07,851652.4,25.0
27,28.0,0.9862662353056716,5.417793182531781,1200000.0,1.5559627527953068e-06,0.26589558094964616,2286.2116342410445,0.09156203459662615,2.6886630016060615e-07,967578.8,25.0
28,29.0,0.9804441994809271,4.438268359736725,1200000.0,1.2863984851957624e-06,0.33139183523700666,4499.903396382928,0.08991692027405523,2.441854317247505e-07,885625.2,25.0
29,30.0,0.9379455909203689,5.108696034858944,1200000.0,1.6486524599219687e-06,0.26707384446702775,4565.261578962207,0.0625500601003312,2.5591769329472435e-07,954781.2,25.0
30,31.0,1.085175923750204,5.147224211652166,1200000.0,1.6103537370440983e-06,0.2707725407900483,2608.2617069110274,0.08803962623172717,2.2937929289560153e-07,980519.2,25.0
31,32.0,0.8341124246532207,5.111395331572318,1200000.0,1.6348427584898098e-06,0.28269602202178845,2020.4514928087592,0.08782664811155982,2.3022931329695097e-07,880919.6,25.0
32,33.0,1.0140211468802938,5.475881496910162,1200000.0,1.6362784892677277e-06,0.26318572546250607,2418.0121624842286,0.0878143122341759,2.053164886155228e-07,1036163.6,25.0
33,34.0,1.0125844777186113,5.1459904902050155,1200000.0,1.7525225646571475e-06,0.2683234318692982,4025.415228098631,0.0668404946531162,2.0806593748130716e-07,975242.4,25.0
34,35.0,0.9676839841617477,5.391383740363409,1200000.0,1.6787099360788776e-06,0.2535631788389665,1966.5093748643994,0.07894050724459373,2.1999103189230493e-07,999232.8,25.0
35,36.0,1.0053281936939846,5.456699640677236,1200000.0,1.6353372023738934e-06,0.26170131128202456,3024.019822470844,0.07981329816890975,2.4643304232923333e-07,996274.8,25.0
36,37.0,1.107175492363659,5.009636667151113,1200000.0,1.6520106739461126e-06,0.28305814849404953,2559.432772874832,0.08356633638903221,2.2843807714577878e-07,885625.2,25.0
37,38.0,1.0339512058872355,4.455221171728169,1200000.0,1.2966803181613799e-06,0.3280525082575778,4700.045893669128,0.08584408430042967,2.400733061413808e-07,888583.2,25.0
38,39.0,1.0556134455750585,5.948599505135007,1200000.0,1.7791095836283292e-06,0.23596291301052474,3562.6078917086124,0.06795057112174735,2.7996351144624846e-07,1025542.0,25.0
39,40.0,1.071297167556073,5.401815852309987,1200000.0,1.6514109490497206e-06,0.25939016095280465,2616.6172589212656,0.08381771344401545,1.954876148084898e-07,1063112.0,25.0
40,41.0,0.8811240854613086,4.969453060663042,1200000.0,1.4799957989724053e-06,0.3012635273608453,3494.8514855206013,0.08776323540772513,2.4588940006285676e-07,890902.0,25.0
41,42.0,1.073636907555748,4.982049493040925,1200000.0,1.8343385451925407e-06,0.27689491714041026,3614.112007781863,0.06760030142445839,1.8612620739473566e-07,909615.6,25.0
42,43.0,1.0391188668301716,5.209435937646276,1200000.0,1.5102139033487528e-06,0.2698746095251039,3802.9703598096967,0.0766577104673597,2.440973931305338e-07,1027928.8,25.0
43,44.0,1.0002749445490595,4.876820310687634,1200000.0,1.4798456489601629e-06,0.28644193431388487,4549.214876577258,0.06837849348202751,2.460287883011944e-07,935924.8,25.0
44,45.0,0.9587494401985959,4.721782057763718,1200000.0,1.58458078786711e-06,0.29248199970253097,4229.6176289618015,0.06872086357894408,2.5228213489611077e-07,859887.2,25.0
45,46.0,0.8835313001947397,4.763107867329218,1200000.0,1.591053734109595e-06,0.3015745017261864,3034.7302153110504,0.07623045470826983,2.198505989388377e-07,817040.4,25.0
46,47.0,1.0383362021470735,5.282607632125554,1200000.0,1.4511647560561661e-06,0.27357638413798924,2705.4590148851275,0.09052443425957185,2.329566348149636e-07,1036163.6,25.0
47,48.0,0.9696595068721556,5.037147054905127,1200000.0,1.3671538874768198e-06,0.2883275744862459,3527.0842810571194,0.09047499629480749,2.209628126098259e-07,1060154.0,25.0
48,49.0,0.911343654306372,4.62442205532885,1200000.0,1.4497836200617965e-06,0.30319000665933515,2444.6787454113364,0.09096293299658509,2.043890600417721e-07,906657.6,25.0
49,50.0,0.9668474090366034,5.204255867766669,1200000.0,1.57756182479757e-06,0.27867647393924955,4122.995345547795,0.06918127968394322,2.2672810149355346e-07,959486.8,25.0
50,51.0,1.0022276456897474,4.925231804164767,1200000.0,1.6049007290752429e-06,0.2954884990603759,2667.5917382389307,0.08655541601783251,1.951532506219372e-07,893860.0,25.0
51,52.0,1.051936420142063,5.315579005963585,1200000.0,1.6973175846677255e-06,0.2652125318561147,3063.214980684221,0.0830502221167142,2.184102376204551e-07,1004509.6,25.0
52,53.0,1.0975222851545552,5.055569295618248,1200000.0,1.9259577635659858e-06,0.29532054034392985,1579.6401320174336,0.10041008113946354,1.0821592298308595e-07,864592.8,25.0
53,54.0,0.9776181154154879,5.200306307296792,1200000.0,1.7469745685043137e-06,0.2628923812541544,2931.7304431051016,0.07150548574693422,2.2632949452381566e-07,941269.6,25.0
54,55.0,0.9387106238130315,5.440462545569481,1200000.0,1.6554000366438086e-06,0.2583351994060621,3794.0736258104444,0.05561073123387178,2.787077969481876e-07,909615.6,25.0
55,56.0,0.9861070590585492,4.862686749890926,1200000.0,1.7236188116561766e-06,0.2991821365616616,1918.607791274786,0.09812104866063837,1.836479701009032e-07,835896.8,25.0
56,57.0,1.0643918864884643,5.263574660720451,1200000.0,1.6258745783084749e-06,0.24480604251971272,2971.3989045470953,0.06945262189004159,2.449144143508859e-07,1067817.6,25.0
57,58.0,0.8526938657486471,5.214905924775678,1200000.0,1.7051555078541369e-06,0.27137674432433556,1605.428996130824,0.08806490127596328,2.1153239101419022e-07,909615.6,25.0
58,59.0,1.0022778443537388,5.596979364801427,1200000.0,1.8221257549209187e-06,0.24697325238757628,4954.063247054815,0.05831504643611091,2.385649053681364e-07,1033205.6,25.0
59,60.0,1.0938712588546586,5.2193525272128625,1200000.0,1.5655096528648828e-06,0.25320470668878414,3014.9865524992347,0.07271758528363442,2.401408788996488e-07,1057196.0,25.0
60,61.0,0.9032827000388133,4.8016695144789665,1200000.0,1.5288741012647273e-06,0.3052845481979105,3569.034229591489,0.07724590404908566,2.3459041229843575e-07,827662.0,25.0
61,62.0,0.8721291937496751,4.832560721779117,1200000.0,1.448335888683055e-06,0.30949381736228787,6417.163128629327,0.07465767608784352,2.664435262932617e-07,909758.4,25.0
62,63.0,0.8937876080418414,4.513995928132324,1200000.0,1.4053804930895208e-06,0.34232692064475145,3680.504339553416,0.09171539509835308,1.9816505457910852e-07,798966.0,25.0
63,64.0,0.9851005997482248,4.907120535885653,1200000.0,1.389463694995571e-06,0.2955782155972031,3788.144273392856,0.07754568531964157,2.6497602442562417e-07,909615.6,25.0
64,65.0,1.0194796453426163,5.352322760509068,1200000.0,1.5610933380723387e-06,0.2711430947401823,2977.803185030818,0.08376997076675724,2.2764651682228594e-07,1002190.8,25.0
65,66.0,1.0297375420006605,5.00817537680701,1200000.0,1.4739195037502312e-06,0.27930132405048624,4076.857079088688,0.08041743604927393,2.3731726598743256e-07,1031458.0,25.0
66,67.0,0.8813175459007448,4.921489782573843,1200000.0,1.4454278691691761e-06,0.30625055574983406,2736.968361005187,0.09303844764561647,2.1496785259359e-07,890902.0,25.0
67,68.0,1.059806645449621,5.066680262265336,1200000.0,1.5645081034397688e-06,0.27906779096825574,3504.47468213737,0.08193542342608134,2.3378422796247914e-07,973494.8,25.0
68,69.0,1.0124760925577436,5.205787955106999,1200000.0,1.4544639556586511e-06,0.2701770998311801,5178.828747533262,0.06598670958181257,2.458292846320011e-07,1063112.0,25.0
69,70.0,0.8899582169810628,5.024176246945245,1200000.0,1.465284171618298e-06,0.2948265335747564,4710.551960892975,0.07749974979259616,2.394761237146687e-07,946546.4,25.0
70,71.0,0.9825733728765117,4.769659937485699,1200000.0,1.3388701081514567e-06,0.31021038618845154,3540.5927914083004,0.09599992830545034,2.469847306247442e-07,935924.8,25.0
71,72.0,1.038017630277667,5.070367739801561,1200000.0,1.6116074477156179e-06,0.27918604953377013,4582.778823651373,0.07073142637290214,2.289930691754273e-07,972855.6,25.0
72,73.0,0.9553506416907553,4.637990648144331,1200000.0,1.3838921596720703e-06,0.3096252108144526,3640.7359637990594,0.08703401463217253,2.4195712550606214e-07,893860.0,25.0
73,74.0,0.8821187080045136,4.938896420375926,1200000.0,1.74166613859699e-06,0.2913075162167331,3807.2424790784717,0.07603498156904126,1.9010540587461754e-07,896818.0,25.0
74,75.0,0.83943935675868,5.253873577162999,1200000.0,1.6971781669061087e-06,0.27063311772037224,2478.7404708713293,0.08498549386790244,2.1851235366337156e-07,949504.4,25.0
75,76.0,0.9783839007680601,5.158653423148927,1200000.0,1.8915989818138685e-06,0.2636312063889221,1875.9045216590166,0.07042171844137174,1.78613377466871e-07,885625.2,25.0
76,77.0,1.1133603202119478,5.312145247821611,1200000.0,1.6333900364724828e-06,0.2442058491652901,3542.550047390163,0.06886485288297733,2.3524886053702957e-07,1120504.0,25.0
77,78.0,0.9809463664830097,4.651202008489065,1200000.0,1.3209667245301737e-06,0.316903623078872,3198.3549307733774,0.08941051896998586,2.243203111035449e-07,885625.2,25.0
78,79.0,0.9002639301121982,4.786766424011425,1200000.0,1.593149163983699e-06,0.29002037816669457,2657.052827335894,0.08097336951629652,2.5091101273764556e-07,835896.8,25.0
79,80.0,0.879163764354663,4.882892374089629,1200000.0,1.4176947780148818e-06,0.3172651228067238,3577.408250808716,0.09367672272919148,2.599611039713436e-07,835896.8,25.0
80,81.0,0.948699233183387,5.161978418878562,1200000.0,1.4926630025257563e-06,0.29610401438606715,4531.020950637758,0.07664690856222262,2.3794150440581484e-07,922556.0,25.0
81,82.0,1.038083214435109,5.343472592405803,1200000.0,1.85319054845978e-06,0.25738880756053106,4114.512037701905,0.06308541370669052,2.3225121239897362e-07,946546.4,25.0
82,83.0,0.9562113848927244,4.522504775882339,1200000.0,1.4603860455875289e-06,0.3231802796347125,3795.4530612379313,0.08422609344384496,2.385089238198887e-07,798966.0,25.0
83,84.0,1.0327837566587659,5.419859700655422,1200000.0,1.8115745066686243e-06,0.2531980531531488,2254.200523585081,0.07892434366579637,2.1909317821445156e-07,978200.4,25.0
84,85.0,1.0244157531904334,4.826991341658996,1200000.0,1.2649796016560657e-06,0.31555864163114933,3628.2296110764146,0.09580787038315364,2.2202587922278165e-07,967578.8,25.0
85,86.0,1.0548038564877322,4.715183968148864,1200000.0,1.406310904366806e-06,0.29630288686825423,2399.0153471753,0.09408522275758846,2.1379507440523845e-07,949504.4,25.0
86,87.0,0.8760257762750998,5.505814436069919,1200000.0,1.7143014799411474e-06,0.2518559590945202,3592.8745387643576,0.05965568134823995,2.758456938145785e-07,941840.8,25.0
87,88.0,0.966211260248122,4.936342528919056,1200000.0,1.381778452486309e-06,0.28219161664151926,4153.782014802098,0.07654736508096832,2.389955951840602e-07,1036163.6,25.0
88,89.0,0.87361677159355,5.092996587047004,1200000.0,1.515055536243554e-06,0.2842162613755903,2887.219463072717,0.08517965535448624,2.5549682084768965e-07,906657.6,25.0
89,90.0,1.0542984151196557,5.332981169396469,1200000.0,1.8217586711538015e-06,0.2662243069683612,2913.426407158375,0.07683098158881835,2.0077790834955754e-07,938311.6,25.0
90,91.0,0.7817059611836358,4.553580898901224,1200000.0,1.477208687673668e-06,0.3148547239498214,2435.388826407492,0.09795213362086636,2.112498619383788e-07,856929.2,25.0
91,92.0,1.0615052414893813,5.316083688808,1200000.0,1.7354781661791199e-06,0.2500246666816395,2369.118672631681,0.0832154900383763,2.031773809122093e-07,1064859.6,25.0
92,93.0,1.0362408313767306,5.461532773271138,1200000.0,1.7585330453761823e-06,0.24593150388399465,2753.770371094346,0.06653726848909725,1.9396740180913498e-07,1060154.0,25.0
93,94.0,0.9541053975533109,4.859693421986414,1200000.0,1.5894807812461624e-06,0.29467014047540374,3211.3497849702835,0.08914817478402515,2.1517606119605547e-07,914892.4,25.0
94,95.0,0.9933909005845143,5.376472891948268,1200000.0,1.639548290498516e-06,0.27796554189401235,2181.186862207949,0.09477213867255013,2.1196376310310487e-07,954210.0,25.0
95,96.0,0.8261160639861486,4.983095145673786,1200000.0,1.4966243006970495e-06,0.30025921340959627,2325.463956862688,0.09469008014733304,2.1381146037197964e-07,888583.2,25.0
96,97.0,0.9996576650669772,5.190773409020785,1200000.0,1.6409951355603723e-06,0.2853445434362598,4497.676489844918,0.0754551415550116,2.164950394301359e-07,946546.4,25.0
97,98.0,0.9175207239539108,5.815941672563412,1200000.0,1.789704450277963e-06,0.23769977489263283,2677.334159590304,0.07367362368939134,2.1898061036275087e-07,1085892.0,25.0
98,99.0,0.9546258323092833,4.799820495523413,1200000.0,1.378290034498296e-06,0.2814405230518773,2449.396138623357,0.09689417281367041,2.1591057060955872e-07,1063112.0,25.0
99,100.0,1.0237953993988078,5.687310479884253,1200000.0,1.8130987021772884e-06,0.24595079094275007,3103.682187691331,0.0678462313925548,2.3290214054102923e-07,1002190.8,25.0
100,101.0,0.9113317159760392,4.847000740736043,1200000.0,1.5405119080182691e-06,0.2850121336818461,3140.1778384670615,0.08043174550642584,2.524946653382831e-07,906657.6,25.0
101,102.0,0.9859485183509928,5.13121113512247,1200000.0,1.6526461198140683e-06,0.2751827900983983,2459.1930673718452,0.08739913661784221,2.2271535893982162e-07,941840.8,25.0
102,103.0,0.9885424466963669,5.261889771432827,1200000.0,1.641281611811439e-06,0.27883407682757166,2615.367443189025,0.08258354206877505,2.1170568405323422e-07,922556.0,25.0
103,104.0,0.9457791918201368,4.668774783976808,1200000.0,1.4471423815456014e-06,0.28045653364881673,2540.566221423447,0.07564954910927701,2.23735612920669e-07,970536.8,25.0
104,105.0,0.9734321114802652,5.473512326450681,1200000.0,1.8011418952777392e-06,0.24199036635575766,2700.361283838749,0.06706607536618736,2.177524138189478e-07,1036163.6,25.0
105,106.0,0.851639311272433,5.171767800150469,1200000.0,1.6053521069041217e-06,0.2733847381378567,3867.1569040566683,0.06877280820211606,2.4391267183782847e-07,938882.8,25.0
106,107.0,1.0489100177724562,4.737850711931074,1200000.0,1.3413731111226385e-06,0.30395589917348786,4391.530058264732,0.08311537223184906,2.4303766923085735e-07,964620.8,25.0
107,108.0,0.9579653409810499,4.849105797741736,1200000.0,1.6329728009224518e-06,0.28912169452010517,2028.1145420148969,0.09269194574880396,2.0212192047579962e-07,893860.0,25.0
108,109.0,0.9701536712645328,5.04452388471293,1200000.0,1.6571125132011497e-06,0.27329515453232744,2796.580477014184,0.0780586615412397,2.3879932176148994e-07,909615.6,25.0
109,110.0,0.9840068495850417,4.865618511278839,1200000.0,1.6978845362124106e-06,0.2843046443661805,2424.8734886199236,0.087355368008949,1.9482213367544011e-07,912573.6,25.0
110,111.0,0.9840275784229366,5.049201553968935,1200000.0,1.5680198697137396e-06,0.2784300756247191,2642.9329835548997,0.09093773912972358,2.6533882923166516e-07,917850.4,25.0
111,112.0,1.0026791662701022,4.9043797975632515,1200000.0,1.7103264663547523e-06,0.27622085599666235,3100.7359625399113,0.07138066456506353,2.064441469817909e-07,914892.4,25.0
112,113.0,0.9852296562952338,5.5278556618002455,1200000.0,1.606909233052731e-06,0.25768208272051396,5946.79755795747,0.05218624051012127,2.7956610345925047e-07,999804.0,25.0
113,114.0,1.1218674264548598,5.045506688057145,1200000.0,1.7722525893001392e-06,0.2741989894715857,2766.048021018505,0.08075167073083978,2.3410440423334434e-07,888583.2,25.0
114,115.0,1.0514925786809846,5.104617295214531,1200000.0,1.5721723970879903e-06,0.280340988899205,3431.0150189101696,0.08556606807001882,2.1988211160024165e-07,986435.2,25.0
115,116.0,0.9405363948156977,5.223432663402349,1200000.0,1.5359270488681434e-06,0.27903969099787673,4337.473711676896,0.07021162050931556,2.3330576574017678e-07,967578.8,25.0
116,117.0,1.002203343437543,4.858687307888637,1200000.0,1.4127673421984824e-06,0.3030012946083005,3172.2676583603024,0.09299504589255514,2.2961829346865027e-07,938882.8,25.0
117,118.0,1.1080469034473048,4.916529970338587,1200000.0,1.4929439873052742e-06,0.2876813554878197,3182.605843439698,0.0896780267585191,2.197509167692078e-07,986435.2,25.0
118,119.0,0.8409000640601884,4.727266541298604,1200000.0,1.5732917953919872e-06,0.31171707855213526,4768.3861083984375,0.07842455403047449,2.2375122113207473e-07,853971.2,25.0
119,120.0,1.0760825609463682,5.122443458506567,1200000.0,1.6003346494449468e-06,0.2705414276118887,2800.921382419765,0.0781447519102077,2.055565847913806e-07,1001551.6,25.0
120,121.0,0.8006612924362423,4.930088230705316,1200000.0,1.5691764168817996e-06,0.29391903020367494,1825.0702072903514,0.09686688788273634,2.0754511537459904e-07,885768.0,25.0
121,122.0,0.9891593430660222,5.551435006334678,1200000.0,1.631568905575547e-06,0.24542854663472013,3072.381113834679,0.07328680248105263,2.5627310873077244e-07,1060154.0,25.0
122,123.0,0.9399631272101626,5.413169748070096,1200000.0,1.691312172159143e-06,0.251568826233715,2239.4064554944634,0.0682397157528869,2.694095895244272e-07,920808.4,25.0
123,124.0,0.9906445109342851,5.121663224985369,1200000.0,1.5692951583208306e-06,0.2719464031944909,3365.0152738541365,0.07378621254863371,2.3798988977586624e-07,969897.6,25.0
124,125.0,0.9801306300853229,4.8860846618518465,1200000.0,1.8177655218243633e-06,0.32388120978387747,2190.1492008417845,0.09906630396056904,9.013891827530787e-08,819998.4,25.0
125,126.0,0.8661136226664187,4.437276583382278,1200000.0,1.4291839342752368e-06,0.33468270195602656,5801.6304066851735,0.08382436926588971,2.548249146206287e-07,832938.8,25.0
126,127.0,0.9061047945790665,4.80849969507932,1200000.0,1.4061327137963528e-06,0.3017601832977306,4407.567309290171,0.0810996223131889,2.5619824750122526e-07,917850.4,25.0
127,128.0,0.902259904164601,4.936592116550052,1200000.0,1.4281226068243248e-06,0.3003478884264581,3313.145876251161,0.08448704468711515,2.418280696059335e-07,888583.2,25.0
128,129.0,1.007596546834906,5.367803677547464,1200000.0,1.6168832765626218e-06,0.25169990368830497,3152.4015312492847,0.07117884094023769,2.469054694638229e-07,1036163.6,25.0
129,130.0,0.9541882310127512,5.165916773364685,1200000.0,1.4983946937388787e-06,0.27360730816326395,3663.5663161054254,0.0752979358534831,2.6365042554891776e-07,967578.8,25.0
130,131.0,1.0379704526753468,5.192846972787528,1200000.0,1.4714330641614696e-06,0.27114340682106075,2177.089950248599,0.09135190979730395,2.3789203215550316e-07,1004509.6,25.0
131,132.0,0.9989466553192987,5.552499497363662,1200000.0,1.6602315060659597e-06,0.24168213381004477,2220.4030128121376,0.08417910883191898,2.191911534341111e-07,1117546.0,25.0
132,133.0,0.9604020876670696,5.0774240464280425,1200000.0,1.6155956994740937e-06,0.28135737379508896,1929.8545864149928,0.09595253093425432,2.1116404382010142e-07,930790.8,25.0
133,134.0,0.8975867413334179,4.992400205928007,1200000.0,1.4288307002919e-06,0.29970680266723093,2383.333403609693,0.09066707117742073,2.0710232392374126e-07,917850.4,25.0
134,135.0,1.0210916190888395,5.210117858023466,1200000.0,1.609407781615208e-06,0.26251234810080604,3525.606138214469,0.07390406305733155,2.477277266208999e-07,1004509.6,25.0
135,136.0,0.9639964167586126,5.137085127711842,1200000.0,1.5427035833935659e-06,0.2778024104741519,3297.133980937302,0.08005653362164328,2.3566762001797826e-07,970536.8,25.0
136,137.0,0.9909013379194297,4.8788756949864975,1200000.0,1.4436536998857255e-06,0.29306038111209887,2553.753139190376,0.09143121802394544,2.0461429062966193e-07,967578.8,25.0
137,138.0,1.1627827011222245,5.011911605070502,1200000.0,1.40996012448444e-06,0.27843612023526276,3853.9763252437115,0.08396373980692667,2.4533298577515174e-07,1060154.0,25.0
138,139.0,1.057270150977701,5.1514784596059116,1200000.0,1.652180562762337e-06,0.2695083328061969,3817.6951759904623,0.07050820106431849,2.5804266810748095e-07,938311.6,25.0
139,140.0,1.031113004668853,5.474937722570125,1200000.0,1.6748168794143765e-06,0.2511333108378295,3972.7954966425896,0.06743777408423274,2.466103004746781e-07,1036163.6,25.0
140,141.0,0.9336293462753815,5.621215679414476,1200000.0,1.679946653069873e-06,0.252212674920969,2586.8738556578755,0.08047984683529241,2.4882510341285504e-07,1002190.8,25.0
141,142.0,1.052158346598352,5.095213001235933,1200000.0,1.497494723797989e-06,0.26800336638225275,3031.1092898249626,0.07861259776086904,2.635572191974267e-07,986435.2,25.0
142,143.0,1.002849551701676,4.7882612354631675,1200000.0,1.3957742968513293e-06,0.2952640435921552,3792.5409616678953,0.07972038586530145,2.3230814557503594e-07,957739.2,25.0
143,144.0,1.014014918018013,5.33103328721991,1200000.0,1.6767899146490943e-06,0.2557991382298468,3253.9601752981544,0.07516488279773409,2.4440514828959144e-07,1006896.4,25.0
144,145.0,1.0517282366951957,5.288033986540938,1200000.0,1.547645114726718e-06,0.25354516893673207,3304.586004078388,0.06633075241429992,2.604924628043487e-07,1031458.0,25.0
145,146.0,0.9542939646438275,5.204069142654518,1200000.0,1.5891655376157275e-06,0.27867160996036944,2920.944151394069,0.0736857326539429,2.604023814062583e-07,875003.6,25.0
146,147.0,0.9679953007562089,4.763013958185674,1200000.0,1.4612030672303878e-06,0.2879666725187846,2793.2893877103925,0.08509022757598284,2.128204703225525e-07,980519.2,25.0
147,148.0,1.040957412074302,5.6073697747852265,1200000.0,1.7821749906992017e-06,0.2450754817108276,2609.414346449077,0.06364710239422561,2.3568341894511334e-07,978200.4,25.0
148,149.0,0.9993877346098107,5.130131148182208,1200000.0,1.4306052677800607e-06,0.2648396407132054,4041.869824372232,0.06808491834097752,2.5468683302012663e-07,1063112.0,25.0
149,150.0,1.0116957745830784,4.798084874763617,1200000.0,1.3365822710473998e-06,0.297329219182096,2419.3455146104097,0.09712817418677272,2.1595923178507773e-07,980519.2,25.0
